situation_id,street,facing_bet,pot_size,to_call,pot_odds,bet_to_pot,hero_position,villain_position,is_ip,hand_category,hand_rank,is_made_hand,is_strong_made,is_monster,has_flush_draw,has_straight_draw,draw_outs,is_monotone,is_two_tone,is_rainbow,is_paired,is_double_paired,connectivity_score,high_card_rank,danger_score,flush_danger,straight_danger,raw_equity,equity_vs_range,better_hand_pct,worse_hand_pct,equity_margin,spr,is_3bet_pot,villain_aggression_count,villain_checked_back,villain_call_count,num_opponents,villain_top_pair_plus_pct,villain_draw_pct,villain_air_pct,villain_range_capped,board_favour,num_callers_to_bet,facing_raise,flush_block_pct,overcard_outs,improvement_probability,hero_range_percentile,has_showdown_value,villain_fold_equity_estimate,flush_draw_rank,is_preflop_aggressor,villain_medium_made_pct,attn_street,attn_facing_bet,attn_pot_size,attn_to_call,attn_pot_odds,attn_bet_to_pot,attn_hero_position,attn_villain_position,attn_is_ip,attn_hand_category,attn_hand_rank,attn_is_made_hand,attn_is_strong_made,attn_is_monster,attn_has_flush_draw,attn_has_straight_draw,attn_draw_outs,attn_is_monotone,attn_is_two_tone,attn_is_rainbow,attn_is_paired,attn_is_double_paired,attn_connectivity_score,attn_high_card_rank,attn_danger_score,attn_flush_danger,attn_straight_danger,attn_raw_equity,attn_equity_vs_range,attn_better_hand_pct,attn_worse_hand_pct,attn_equity_margin,attn_spr,attn_is_3bet_pot,attn_villain_aggression_count,attn_villain_checked_back,attn_villain_call_count,attn_num_opponents,attn_villain_top_pair_plus_pct,attn_villain_draw_pct,attn_villain_air_pct,attn_villain_range_capped,attn_board_favour,attn_num_callers_to_bet,attn_facing_raise,attn_flush_block_pct,attn_overcard_outs,attn_improvement_probability,attn_hero_range_percentile,attn_has_showdown_value,attn_villain_fold_equity_estimate,attn_flush_draw_rank,attn_is_preflop_aggressor,attn_villain_medium_made_pct,label,label_source
d7466_BTN_river,0,0.0,80.0,0.0,0.0,0.0,0,0,1.0,1.0,0.34,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,13.0,0.6064,0.4864,0.0,0.05675,0.05675,0.681499,0.299766,0.05675,1.25,0.0,1.0,1.0,0.0,2.0,0.2607,0.0,0.3021,0.0,0.0393,0.0,0.0,0.0,3.0,0.0,0.95519,0.0,0.546564,0.0,0.0,0.4372,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,CHECK,Pass1+relabel consensus
d7516_BTN_river,0,1.0,133.0,53.0,0.284946,0.398496,0,0,1.0,1.0,0.34,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,7.0,13.0,0.77,0.0,0.5,0.06425,0.06425,0.639423,0.165865,-0.220696,0.7519,0.0,1.0,1.0,0.0,2.0,0.914,0.0,0.086,0.0,-0.614,0.0,1.0,0.0,3.0,0.0,0.210238,0.0,0.007396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,FOLD,Pass1+relabel consensus
d7516_HJ_river,0,0.0,80.0,0.0,0.0,0.0,0,0,0.0,15.0,6.5325,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,13.0,0.77,0.0,0.5,0.93325,0.93325,0.018433,0.97235,0.93325,1.25,0.0,0.0,1.0,1.0,2.0,0.8676,0.0,0.1324,1.0,-0.5676,0.0,0.0,0.06734,0.0,0.0,0.951076,1.0,0.01753,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,BET,Pass1+relabel consensus
d7516_HJ_turn,0,0.0,80.0,0.0,0.0,0.0,0,0,0.0,11.0,3.1,1.0,1.0,1.0,1.0,0.0,9.0,0.0,0.0,1.0,1.0,0.0,2.0,12.0,0.23,0.0,0.0,0.788,0.788,0.064103,0.923077,0.788,1.25,0.0,0.0,1.0,1.0,2.0,0.7352,0.23,0.0348,1.0,-0.4352,0.0,0.0,0.09772,3.0,1.0,0.870766,1.0,0.02244,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,BET,Pass1+relabel consensus
d7640_BB_turn,0,0.0,80.0,0.0,0.0,0.0,0,0,0.0,14.0,5.12,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,9.0,0.7454,0.5154,0.0,0.8235,0.8235,0.040733,0.959267,0.8235,1.25,0.0,1.0,1.0,0.0,2.0,0.4515,0.0,0.5485,0.0,-0.1515,0.0,0.0,0.245902,6.0,1.0,0.70122,1.0,0.300852,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,BET,Pass1+relabel consensus
d7695_BTN_flop,0,0.0,80.0,0.0,0.0,0.0,0,0,1.0,1.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.24175,0.24175,0.396104,0.584416,0.24175,1.25,0.0,1.0,0.0,0.0,2.0,0.159,0.0,0.5246,0.0,0.141,0.0,0.0,0.0,3.0,0.0,0.557491,0.0,0.707281,0.0,0.0,0.3164,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,CHECK,Pass1+relabel consensus
d7695_BTN_turn,0,0.0,80.0,0.0,0.0,0.0,0,0,1.0,1.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,13.0,0.08,0.0,0.0,0.16525,0.16525,0.520362,0.459276,0.16525,1.25,0.0,1.0,1.0,0.0,2.0,0.1908,0.318,0.1272,0.0,0.1092,0.0,0.0,0.195567,3.0,0.0,0.274572,0.0,0.42276,14.0,0.0,0.3641,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,CHECK,Pass1+relabel consensus
d7726_BTN_river,0,0.0,80.0,0.0,0.0,0.0,0,0,1.0,4.0,0.98,1.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,7.0,14.0,0.77,0.4864,0.5,0.02875,0.02875,0.754137,0.243499,0.02875,1.25,0.0,1.0,1.0,0.0,2.0,0.5946,0.0,0.0,0.0,-0.2946,0.0,0.0,0.0,0.0,0.0,0.102087,1.0,0.164349,0.0,0.0,0.4054,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,CHECK,Pass1+relabel consensus
d7760_BTN_flop,0,0.0,80.0,0.0,0.0,0.0,0,0,1.0,2.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,10.0,0.25,0.25,0.0,0.21475,0.21475,0.449679,0.531049,0.21475,1.25,0.0,1.0,0.0,0.0,2.0,0.1971,0.0,0.5405,0.0,0.1029,0.0,0.0,0.0,6.0,0.0,0.623565,0.0,0.644648,0.0,0.0,0.2623,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,CHECK,Pass1+relabel consensus
d7760_BTN_river,0,1.0,133.0,53.0,0.284946,0.398496,0,0,1.0,6.0,1.351,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,14.0,0.7564,0.4864,0.3,0.4355,0.4355,0.225806,0.759305,0.150554,0.7519,0.0,1.0,1.0,0.0,2.0,0.6318,0.0,0.2667,0.0,-0.3318,0.0,1.0,0.0,0.0,0.0,0.773815,1.0,0.135571,0.0,0.0,0.1015,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,CALL,Pass1+relabel consensus
d7760_CO_river,0,0.0,80.0,0.0,0.0,0.0,0,0,0.0,14.0,5.12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,14.0,0.7564,0.4864,0.3,0.975,0.975,0.015015,0.984985,0.975,1.25,0.0,0.0,1.0,1.0,2.0,0.3145,0.0,0.1195,1.0,-0.0145,0.0,0.0,0.05,0.0,0.0,0.892509,1.0,0.46991,12.0,0.0,0.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,BET,Pass1+relabel consensus
d7983_BB_river,0,0.0,80.0,0.0,0.0,0.0,0,0,0.0,1.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,13.0,0.77,0.4864,0.5,0.064,0.064,0.717241,0.264368,0.064,1.25,0.0,1.0,1.0,0.0,2.0,0.5485,0.0,0.0633,0.0,-0.2485,0.0,0.0,0.0,3.0,0.0,0.049053,0.0,0.203852,0.0,0.0,0.3882,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,CHECK,Pass1+relabel consensus
d7983_BB_turn,0,0.0,80.0,0.0,0.0,0.0,0,0,0.0,1.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,0.58,0.0,0.5,0.16625,0.16625,0.556522,0.423913,0.16625,1.25,0.0,1.0,1.0,0.0,2.0,0.1899,0.3376,0.1055,0.0,0.1101,0.0,0.0,0.0,3.0,0.0,0.091787,0.0,0.411266,0.0,0.0,0.3671,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,CHECK,Pass1+relabel consensus
d7983_HJ_flop,0,0.0,80.0,0.0,0.0,0.0,0,0,0.0,2.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,6.0,0.65,0.25,0.5,0.1535,0.1535,0.650735,0.316176,0.1535,1.25,0.0,0.0,0.0,1.0,2.0,0.3589,0.4808,0.0557,1.0,-0.0589,0.0,0.0,0.0,6.0,0.0,0.198968,0.0,0.16056,0.0,0.0,0.1045,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,CHECK,Pass1+relabel consensus
d8002_BTN_flop,0,1.0,133.0,53.0,0.284946,0.398496,0,0,1.0,4.0,0.97,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.34,0.34,0.224242,0.773737,0.055054,0.7519,0.0,1.0,0.0,0.0,2.0,0.4699,0.0,0.3566,0.0,-0.1699,0.0,1.0,0.0,0.0,0.234043,0.690741,1.0,0.281006,0.0,0.0,0.1736,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,FOLD,"Pass 2 + SOLVER override (was Pass 2 CALL, solver said FOLD)"
d8002_HJ_flop,0,0.0,80.0,0.0,0.0,0.0,0,0,0.0,12.0,3.6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.905,0.905,0.0,1.0,0.905,1.25,0.0,0.0,0.0,1.0,2.0,0.3136,0.0,0.3798,1.0,-0.0136,0.0,0.0,0.0,0.0,1.0,0.99424,1.0,0.471145,0.0,0.0,0.3066,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,BET,Pass1+relabel consensus
d8007_BTN_flop,0,0.0,80.0,0.0,0.0,0.0,0,0,1.0,1.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,10.0,0.25,0.25,0.0,0.09325,0.09325,0.684435,0.296375,0.09325,1.25,0.0,1.0,0.0,0.0,2.0,0.2743,0.0,0.4641,0.0,0.0257,0.0,0.0,0.0,3.0,0.0,0.479588,0.0,0.52664,0.0,0.0,0.2616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,CHECK,Pass1+relabel consensus
d8036_BTN_turn,0,0.0,80.0,0.0,0.0,0.0,0,0,1.0,2.0,0.43,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,4.0,10.0,0.38,0.0,0.3,0.162,0.162,0.784483,0.202586,0.162,1.25,0.0,1.0,1.0,0.0,2.0,0.2289,0.0477,0.4134,0.0,0.0711,0.0,0.0,0.0,6.0,0.086957,0.423558,0.0,0.558383,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,CHECK,Pass1+relabel consensus
d8036_CO_river,0,0.0,80.0,0.0,0.0,0.0,0,0,0.0,2.0,0.43,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,9.0,10.0,1.0,0.4864,0.8,0.0015,0.0015,0.919075,0.057803,0.0015,1.25,0.0,0.0,1.0,1.0,2.0,0.4874,0.0,0.2516,1.0,-0.1874,0.0,0.0,0.0,6.0,0.0,0.056657,0.0,0.262759,0.0,0.0,0.261,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,CHECK,Pass1+relabel consensus
d8137_BTN_flop,0,0.0,80.0,0.0,0.0,0.0,0,0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,7.0,12.0,0.65,0.25,0.5,0.435,0.435,0.277542,0.720339,0.435,1.25,0.0,1.0,0.0,0.0,2.0,0.2544,0.0477,0.31,0.0,0.0456,0.0,0.0,0.0,0.0,0.404255,0.615227,1.0,0.520923,0.0,0.0,0.3879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,CHECK,Pass1+relabel consensus
d8137_CO_river,0,0.0,80.0,0.0,0.0,0.0,0,0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,7.0,14.0,0.62,0.0,0.5,0.00075,0.00075,0.936306,0.035032,0.00075,1.25,0.0,0.0,1.0,1.0,2.0,0.3553,0.0,0.0314,1.0,-0.0553,0.0,0.0,0.0,0.0,0.0,0.09256,0.0,0.415638,0.0,0.0,0.6132,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,CHECK,Pass1+relabel consensus
d8411_HJ_river,0,0.0,80.0,0.0,0.0,0.0,0,0,0.0,2.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,11.0,0.7564,0.4864,0.3,0.006,0.006,0.877049,0.090164,0.006,1.25,0.0,0.0,1.0,1.0,2.0,0.3136,0.0,0.3275,1.0,-0.0136,0.0,0.0,0.0,6.0,0.0,0.820288,0.0,0.471145,0.0,0.0,0.3589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,CHECK,Pass1+relabel consensus
d8427_BB_river,0,0.0,80.0,0.0,0.0,0.0,0,0,0.0,11.0,3.13,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,13.0,0.57,0.0,0.3,0.854,0.854,0.063232,0.929742,0.854,1.25,0.0,1.0,1.0,0.0,2.0,0.6582,0.0,0.3418,0.0,-0.3582,0.0,0.0,0.04635,0.0,0.0,0.832882,1.0,0.116827,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,BET,Pass1+relabel consensus
d8427_BTN_flop,0,0.0,80.0,0.0,0.0,0.0,0,0,1.0,7.0,1.342,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.6935,0.6935,0.049896,0.93763,0.6935,1.25,0.0,1.0,0.0,0.0,2.0,0.1335,0.0,0.4372,0.0,0.1665,0.0,0.0,0.0,0.0,0.234043,0.916374,1.0,0.750822,0.0,0.0,0.4293,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,BET,Pass1+relabel consensus
d8427_CO_river,0,1.0,133.0,53.0,0.284946,0.398496,0,0,0.0,10.0,2.7325,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,13.0,0.57,0.0,0.3,0.65575,0.65575,0.17,0.826667,0.370804,0.7519,0.0,0.0,1.0,1.0,2.0,0.8324,0.0,0.1676,1.0,-0.5324,0.0,1.0,0.112486,6.0,0.0,0.812373,1.0,0.02809,14.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,CALL,Pass1+relabel consensus
d8439_BTN_turn,0,0.0,80.0,0.0,0.0,0.0,0,0,1.0,1.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,12.0,0.58,0.0,0.5,0.0625,0.0625,0.786047,0.109302,0.0625,1.25,0.0,1.0,1.0,0.0,2.0,0.3021,0.2782,0.0318,0.0,-0.0021,0.0,0.0,0.0,3.0,0.0,0.318066,0.0,0.312257,0.0,0.0,0.3879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,CHECK,Pass1+relabel consensus
d8453_BTN_turn,0,0.0,80.0,0.0,0.0,0.0,0,0,1.0,10.0,2.4175,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,7.0,0.23,0.0,0.0,0.438,0.438,0.165657,0.832323,0.438,1.25,0.0,1.0,1.0,0.0,2.0,0.2689,0.5419,0.1892,0.0,0.0311,0.0,0.0,0.0,6.0,1.0,0.871919,1.0,0.211738,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,BET,Pass1+relabel consensus
d8473_BTN_turn,0,0.0,80.0,0.0,0.0,0.0,0,0,1.0,3.0,1.02,1.0,0.0,0.0,1.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,0.88,0.0,0.8,0.4575,0.4575,0.371901,0.615702,0.4575,1.25,0.0,1.0,1.0,0.0,2.0,0.2405,0.2532,0.3797,0.0,0.0595,0.0,0.0,0.0,3.0,0.543478,0.697827,1.0,0.400562,0.0,0.0,0.1266,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,BET,Pass1+relabel consensus
