street,facing_bet,pot_size,to_call,pot_odds,bet_to_pot,hero_position,villain_position,is_ip,hand_category,hand_rank,is_made_hand,is_strong_made,is_monster,has_flush_draw,has_straight_draw,draw_outs,is_monotone,is_two_tone,is_rainbow,is_paired,is_double_paired,connectivity_score,high_card_rank,danger_score,flush_danger,straight_danger,raw_equity,equity_vs_range,better_hand_pct,worse_hand_pct,equity_margin,spr,is_3bet_pot,villain_aggression_count,villain_checked_back,villain_call_count,num_opponents,villain_top_pair_plus_pct,villain_draw_pct,villain_air_pct,villain_range_capped,board_favour,num_callers_to_bet,facing_raise,action
0,0,80.0,0.0,0.0,0.0,2,3,0,6,1.336,1,0,0,0,0,0,0,0,1,0,0,5,13,0.3,0.0,0.3,0.475,0.475,0.21547,0.779006,0.475,1.25,0,0,0,1,2,0.2432,0.0,0.2973,1,0.0568,0,0,CHECK
1,0,80.0,0.0,0.0,0.0,5,1,0,1,0.34,0,0,0,0,0,0,0,0,1,0,0,4,13,0.38,0.0,0.3,0.17825,0.17825,0.564159,0.415929,0.17825,1.25,0,1,1,0,2,0.1702,0.2766,0.1064,0,0.1298,0,0,CHECK
1,0,80.0,0.0,0.0,0.0,2,3,0,1,0.34,0,0,0,0,1,4,0,0,1,0,0,8,12,0.88,0.0,0.8,0.136,0.136,0.66092,0.313218,0.136,1.25,0,0,1,1,2,0.3784,0.0541,0.2973,1,-0.0784,0,0,CHECK
1,0,80.0,0.0,0.0,0.0,3,0,1,10,2.31,1,1,0,0,0,0,0,0,1,1,0,2,13,0.23,0.0,0.0,0.24175,0.24175,0.413136,0.584746,0.24175,1.25,0,1,1,0,2,0.6053,0.0,0.3947,0,-0.3053,0,0,BET
1,0,80.0,0.0,0.0,0.0,2,3,0,2,0.42,0,0,0,0,0,0,0,0,0,1,0,2,9,0.23,0.0,0.0,0.08025,0.08025,0.829457,0.147287,0.08025,1.25,0,0,1,1,2,0.4865,0.4054,0.1081,1,-0.1865,0,0,CHECK
0,0,90.0,0.0,0.0,0.0,5,2,0,0,0.15,0,0,0,0,1,4,0,0,1,0,0,2,14,0.0,0.0,0.0,0.18225,0.18225,0.982659,0.0,0.18225,1.1111,0,1,0,0,2,0.1613,0.0,0.4032,0,0.1387,0,0,CHECK
0,0,90.0,0.0,0.0,0.0,5,2,0,0,0.17,0,0,0,0,0,0,0,0,1,0,0,2,14,0.0,0.0,0.0,0.092,0.092,0.942529,0.04023,0.092,1.1111,0,1,0,0,2,0.1613,0.0,0.4032,0,0.1387,0,0,CHECK
0,0,90.0,0.0,0.0,0.0,5,2,0,0,0.23,0,0,0,0,0,0,0,0,1,0,0,2,14,0.0,0.0,0.0,0.08425,0.08425,0.710692,0.232704,0.08425,1.1111,0,1,0,0,2,0.1613,0.0,0.4032,0,0.1387,0,0,CHECK
0,0,90.0,0.0,0.0,0.0,5,2,0,5,1.18,1,0,0,0,0,0,0,0,1,0,0,2,14,0.0,0.0,0.0,0.178,0.178,0.508571,0.48,0.178,1.1111,0,1,0,0,2,0.1613,0.0,0.4032,0,0.1387,0,0,CHECK
0,0,90.0,0.0,0.0,0.0,5,2,0,6,1.344,1,0,0,0,0,0,0,0,1,0,0,2,14,0.0,0.0,0.0,0.47475,0.47475,0.225,0.7625,0.47475,1.1111,0,1,0,0,2,0.1613,0.0,0.4032,0,0.1387,0,0,CHECK
0,0,90.0,0.0,0.0,0.0,5,2,0,6,1.349,1,0,0,0,0,0,0,0,1,0,0,2,14,0.0,0.0,0.0,0.476,0.476,0.215873,0.784127,0.476,1.1111,0,1,0,0,2,0.1613,0.0,0.4032,0,0.1387,0,0,CHECK
0,0,90.0,0.0,0.0,0.0,5,2,0,6,1.351,1,0,0,0,0,0,0,0,1,0,0,2,14,0.0,0.0,0.0,0.51575,0.51575,0.154341,0.807074,0.51575,1.1111,0,1,0,0,2,0.1613,0.0,0.4032,0,0.1387,0,0,BET
0,0,90.0,0.0,0.0,0.0,5,2,0,7,1.353,1,0,0,0,0,0,0,0,1,0,0,2,14,0.0,0.0,0.0,0.6895,0.6895,0.052459,0.908197,0.6895,1.1111,0,1,0,0,2,0.1613,0.0,0.4032,0,0.1387,0,0,BET
0,0,90.0,0.0,0.0,0.0,5,2,0,12,3.53,1,1,1,0,0,0,0,0,1,0,0,2,14,0.0,0.0,0.0,0.8145,0.8145,0.03352,0.96648,0.8145,1.1111,0,1,0,0,2,0.1613,0.0,0.4032,0,0.1387,0,0,BET
0,0,90.0,0.0,0.0,0.0,5,2,0,12,3.58,1,1,1,0,0,0,0,0,1,0,0,2,14,0.0,0.0,0.0,0.855,0.855,0.017045,0.982955,0.855,1.1111,0,1,0,0,2,0.1613,0.0,0.4032,0,0.1387,0,0,BET
0,0,90.0,0.0,0.0,0.0,4,3,0,0,0.14,0,0,0,0,1,4,0,0,1,0,0,2,9,0.0,0.0,0.0,0.2425,0.2425,0.994652,0.0,0.2425,1.1111,0,1,0,0,2,0.1556,0.0111,0.5667,0,0.1444,0,0,CHECK
0,0,90.0,0.0,0.0,0.0,4,3,0,1,0.34,0,0,0,0,0,0,0,0,1,0,0,2,9,0.0,0.0,0.0,0.22925,0.22925,0.521073,0.461686,0.22925,1.1111,0,1,0,0,2,0.1556,0.0111,0.5667,0,0.1444,0,0,CHECK
0,0,90.0,0.0,0.0,0.0,4,3,0,2,0.43,0,0,0,0,0,0,0,0,1,0,0,2,9,0.0,0.0,0.0,0.2525,0.2525,0.643939,0.339015,0.2525,1.1111,0,1,0,0,2,0.1556,0.0111,0.5667,0,0.1444,0,0,CHECK
0,0,90.0,0.0,0.0,0.0,4,3,0,0,0.17,0,0,0,0,1,4,0,0,1,0,0,2,9,0.0,0.0,0.0,0.22275,0.22275,0.970856,0.023679,0.22275,1.1111,0,1,0,0,2,0.1556,0.0111,0.5667,0,0.1444,0,0,CHECK
0,0,90.0,0.0,0.0,0.0,4,3,0,5,1.16,1,0,0,0,0,0,0,0,1,0,0,2,9,0.0,0.0,0.0,0.3905,0.3905,0.275547,0.713504,0.3905,1.1111,0,1,0,0,2,0.1556,0.0111,0.5667,0,0.1444,0,0,CHECK
0,0,90.0,0.0,0.0,0.0,4,3,0,6,1.297,1,0,0,0,0,0,0,0,1,0,0,2,9,0.0,0.0,0.0,0.5145,0.5145,0.16141,0.834879,0.5145,1.1111,0,1,0,0,2,0.1556,0.0111,0.5667,0,0.1444,0,0,BET
0,0,90.0,0.0,0.0,0.0,4,3,0,6,1.3,1,0,0,0,0,0,0,0,1,0,0,2,9,0.0,0.0,0.0,0.55975,0.55975,0.126177,0.862524,0.55975,1.1111,0,1,0,0,2,0.1556,0.0111,0.5667,0,0.1444,0,0,BET
0,0,90.0,0.0,0.0,0.0,4,3,0,9,1.61,1,0,0,0,0,0,0,0,1,0,0,2,9,0.0,0.0,0.0,0.61275,0.61275,0.054409,0.943715,0.61275,1.1111,0,1,0,0,2,0.1556,0.0111,0.5667,0,0.1444,0,0,BET
0,0,90.0,0.0,0.0,0.0,4,3,0,9,1.62,1,0,0,0,0,0,0,0,1,0,0,2,9,0.0,0.0,0.0,0.65675,0.65675,0.043233,0.954887,0.65675,1.1111,0,1,0,0,2,0.1556,0.0111,0.5667,0,0.1444,0,0,BET
0,0,90.0,0.0,0.0,0.0,4,3,0,12,3.52,1,1,1,0,0,0,0,0,1,0,0,2,9,0.0,0.0,0.0,0.8745,0.8745,0.010471,0.989529,0.8745,1.1111,0,1,0,0,2,0.1556,0.0111,0.5667,0,0.1444,0,0,BET
0,0,90.0,0.0,0.0,0.0,5,2,0,0,0.15,0,0,0,0,0,0,1,0,0,0,0,2,11,0.5799,0.5799,0.0,0.076,0.076,1.0,0.0,0.076,1.1111,0,1,0,0,2,0.5323,0.1129,0.0,0,-0.2323,0,0,CHECK
0,0,90.0,0.0,0.0,0.0,5,2,0,2,0.43,0,0,0,0,0,0,1,0,0,0,0,2,11,0.5799,0.5799,0.0,0.07425,0.07425,0.861027,0.090634,0.07425,1.1111,0,1,0,0,2,0.5323,0.1129,0.0,0,-0.2323,0,0,CHECK
0,0,90.0,0.0,0.0,0.0,5,2,0,14,5.06,1,1,0,0,0,0,1,0,0,0,0,2,11,0.5799,0.5799,0.0,0.731,0.731,0.054795,0.945205,0.731,1.1111,0,1,0,0,2,0.5323,0.1129,0.0,0,-0.2323,0,0,BET
0,0,90.0,0.0,0.0,0.0,5,2,0,5,1.18,1,0,0,0,0,0,1,0,0,0,0,2,11,0.5799,0.5799,0.0,0.26475,0.26475,0.379121,0.60989,0.26475,1.1111,0,1,0,0,2,0.5323,0.1129,0.0,0,-0.2323,0,0,CHECK
0,0,90.0,0.0,0.0,0.0,5,2,0,6,1.32,1,0,0,0,0,0,1,0,0,0,0,2,11,0.5799,0.5799,0.0,0.316,0.316,0.287356,0.706897,0.316,1.1111,0,1,0,0,2,0.5323,0.1129,0.0,0,-0.2323,0,0,CHECK
0,0,90.0,0.0,0.0,0.0,5,2,0,1,0.34,0,0,0,1,0,9,1,0,0,0,0,2,11,0.5799,0.5799,0.0,0.424,0.424,0.775811,0.212389,0.424,1.1111,0,1,0,0,2,0.5323,0.1129,0.0,0,-0.2323,0,0,CHECK
0,0,90.0,0.0,0.0,0.0,5,2,0,12,3.61,1,1,1,0,0,0,1,0,0,0,0,2,11,0.5799,0.5799,0.0,0.703,0.703,0.074928,0.925072,0.703,1.1111,0,1,0,0,2,0.5323,0.1129,0.0,0,-0.2323,0,0,BET
0,0,90.0,0.0,0.0,0.0,5,2,0,14,5.13,1,1,1,0,0,0,1,0,0,0,0,2,11,0.5799,0.5799,0.0,0.8205,0.8205,0.028653,0.971347,0.8205,1.1111,0,1,0,0,2,0.5323,0.1129,0.0,0,-0.2323,0,0,BET
0,0,90.0,0.0,0.0,0.0,5,2,0,14,5.14,1,1,1,0,0,0,1,0,0,0,0,2,11,0.5799,0.5799,0.0,0.9365,0.9365,0.0,1.0,0.9365,1.1111,0,1,0,0,2,0.5323,0.1129,0.0,0,-0.2323,0,0,BET
0,0,90.0,0.0,0.0,0.0,5,2,0,14,5.1,1,1,0,0,0,0,1,0,0,0,0,2,11,0.5799,0.5799,0.0,0.775,0.775,0.033241,0.966759,0.775,1.1111,0,1,0,0,2,0.5323,0.1129,0.0,0,-0.2323,0,0,BET
0,0,90.0,0.0,0.0,0.0,5,2,0,0,0.15,0,0,0,0,0,0,0,0,1,1,0,2,12,0.15,0.0,0.0,0.06275,0.06275,0.982456,0.0,0.06275,1.1111,0,1,0,0,2,0.4839,0.0,0.5161,0,-0.1839,0,0,CHECK
0,0,90.0,0.0,0.0,0.0,5,2,0,1,0.34,0,0,0,0,0,0,0,0,1,1,0,2,12,0.15,0.0,0.0,0.0955,0.0955,0.7625,0.21875,0.0955,1.1111,0,1,0,0,2,0.4839,0.0,0.5161,0,-0.1839,0,0,CHECK
0,0,90.0,0.0,0.0,0.0,5,2,0,10,2.62,1,1,0,0,0,0,0,0,1,1,0,2,12,0.15,0.0,0.0,0.2875,0.2875,0.317919,0.676301,0.2875,1.1111,0,1,0,0,2,0.4839,0.0,0.5161,0,-0.1839,0,0,CHECK
0,0,90.0,0.0,0.0,0.0,5,2,0,10,2.625,1,1,0,0,0,0,0,0,1,1,0,2,12,0.15,0.0,0.0,0.34675,0.34675,0.251497,0.742515,0.34675,1.1111,0,1,0,0,2,0.4839,0.0,0.5161,0,-0.1839,0,0,CHECK
0,0,90.0,0.0,0.0,0.0,5,2,0,10,2.6175,1,1,0,0,0,0,0,0,1,1,0,2,12,0.15,0.0,0.0,0.24375,0.24375,0.352601,0.635838,0.24375,1.1111,0,1,0,0,2,0.4839,0.0,0.5161,0,-0.1839,0,0,CHECK
0,0,90.0,0.0,0.0,0.0,5,2,0,10,2.68,1,1,0,0,0,0,0,0,1,1,0,2,12,0.15,0.0,0.0,0.5175,0.5175,0.169811,0.823899,0.5175,1.1111,0,1,0,0,2,0.4839,0.0,0.5161,0,-0.1839,0,0,CHECK
0,0,90.0,0.0,0.0,0.0,5,2,0,10,2.73,1,1,0,0,0,0,0,0,1,1,0,2,12,0.15,0.0,0.0,0.66375,0.66375,0.143836,0.849315,0.66375,1.1111,0,1,0,0,2,0.4839,0.0,0.5161,0,-0.1839,0,0,CHECK
0,0,90.0,0.0,0.0,0.0,5,2,0,11,3.12,1,1,1,0,0,0,0,0,1,1,0,2,12,0.15,0.0,0.0,0.8145,0.8145,0.079511,0.917431,0.8145,1.1111,0,1,0,0,2,0.4839,0.0,0.5161,0,-0.1839,0,0,BET
0,0,90.0,0.0,0.0,0.0,5,2,0,11,3.12,1,1,1,0,0,0,0,0,1,1,0,2,12,0.15,0.0,0.0,0.82975,0.82975,0.06875,0.925,0.82975,1.1111,0,1,0,0,2,0.4839,0.0,0.5161,0,-0.1839,0,0,BET
0,0,90.0,0.0,0.0,0.0,5,2,0,15,6.38,1,1,1,0,0,0,0,0,1,1,0,2,12,0.15,0.0,0.0,0.8595,0.8595,0.005747,0.994253,0.8595,1.1111,0,1,0,0,2,0.4839,0.0,0.5161,0,-0.1839,0,0,BET
1,0,160.0,0.0,0.0,0.0,5,2,0,1,0.34,0,0,0,0,0,0,0,0,1,0,0,7,10,0.58,0.0,0.5,0.04675,0.04675,0.798165,0.146789,0.04675,0.625,0,2,0,0,2,0.2903,0.0,0.3871,0,0.0097,0,0,CHECK
1,0,160.0,0.0,0.0,0.0,5,2,0,2,0.43,0,0,0,0,1,4,0,0,1,0,0,7,10,0.58,0.0,0.5,0.14025,0.14025,0.906542,0.037383,0.14025,0.625,0,2,0,0,2,0.2903,0.0,0.3871,0,0.0097,0,0,CHECK
1,0,160.0,0.0,0.0,0.0,5,2,0,13,4.11,1,1,1,0,0,0,0,0,1,0,0,7,10,0.58,0.0,0.5,0.9545,0.9545,0.0,1.0,0.9545,0.625,0,2,0,0,2,0.2903,0.0,0.3871,0,0.0097,0,0,BET
1,0,160.0,0.0,0.0,0.0,5,2,0,3,1.05,1,0,0,0,0,0,0,0,1,0,0,7,10,0.58,0.0,0.5,0.28675,0.28675,0.425352,0.552113,0.28675,0.625,0,2,0,0,2,0.2903,0.0,0.3871,0,0.0097,0,0,CHECK
1,0,160.0,0.0,0.0,0.0,5,2,0,5,1.19,1,0,0,0,1,4,0,0,1,0,0,7,10,0.58,0.0,0.5,0.457,0.457,0.282486,0.706215,0.457,0.625,0,2,0,0,2,0.2903,0.0,0.3871,0,0.0097,0,0,CHECK
1,0,160.0,0.0,0.0,0.0,5,2,0,6,1.308,1,0,0,0,1,4,0,0,1,0,0,7,10,0.58,0.0,0.5,0.502,0.502,0.246418,0.753582,0.502,0.625,0,2,0,0,2,0.2903,0.0,0.3871,0,0.0097,0,0,CHECK
1,0,160.0,0.0,0.0,0.0,5,2,0,6,1.311,1,0,0,0,1,4,0,0,1,0,0,7,10,0.58,0.0,0.5,0.485,0.485,0.224189,0.769912,0.485,0.625,0,2,0,0,2,0.2903,0.0,0.3871,0,0.0097,0,0,CHECK
1,0,160.0,0.0,0.0,0.0,5,2,0,13,4.1,1,1,1,0,0,0,0,0,1,0,0,7,10,0.58,0.0,0.5,0.927,0.927,0.0,1.0,0.927,0.625,0,2,0,0,2,0.2903,0.0,0.3871,0,0.0097,0,0,BET
1,0,160.0,0.0,0.0,0.0,5,2,0,12,3.6,1,1,1,0,0,0,0,0,1,0,0,7,10,0.58,0.0,0.5,0.9195,0.9195,0.0,1.0,0.9195,0.625,0,2,0,0,2,0.2903,0.0,0.3871,0,0.0097,0,0,BET
1,0,160.0,0.0,0.0,0.0,5,2,0,12,3.59,1,1,1,0,0,0,0,0,1,0,0,7,10,0.58,0.0,0.5,0.8585,0.8585,0.016901,0.983099,0.8585,0.625,0,2,0,0,2,0.2903,0.0,0.3871,0,0.0097,0,0,BET
0,1,123.0,33.0,0.211538,0.268293,5,2,0,0,0.17,0,0,0,0,0,0,0,1,0,0,0,2,14,0.25,0.25,0.0,0.06,0.06,0.965015,0.017493,-0.151538,0.813,0,1,0,0,2,0.3105,0.0,0.2377,0,-0.0105,1,1,FOLD
0,1,123.0,33.0,0.211538,0.268293,5,2,0,0,0.23,0,0,0,0,0,0,0,1,0,0,0,2,14,0.25,0.25,0.0,0.05225,0.05225,0.763578,0.178914,-0.159288,0.813,0,1,0,0,2,0.3105,0.0,0.2377,0,-0.0105,1,1,FOLD
0,1,123.0,33.0,0.211538,0.268293,5,2,0,0,0.16,0,0,0,1,0,9,0,1,0,0,0,2,14,0.25,0.25,0.0,0.35525,0.35525,0.982507,0.0,0.143712,0.813,0,1,0,0,2,0.3105,0.0,0.2377,0,-0.0105,1,1,CALL
0,1,123.0,33.0,0.211538,0.268293,5,2,0,0,0.23,0,0,0,1,0,9,0,1,0,0,0,2,14,0.25,0.25,0.0,0.38275,0.38275,0.847095,0.134557,0.171212,0.813,0,1,0,0,2,0.3105,0.0,0.2377,0,-0.0105,1,1,CALL
0,1,123.0,33.0,0.211538,0.268293,5,2,0,5,1.19,1,0,0,0,0,0,0,1,0,0,0,2,14,0.25,0.25,0.0,0.179,0.179,0.502924,0.48538,-0.032538,0.813,0,1,0,0,2,0.3105,0.0,0.2377,0,-0.0105,1,1,FOLD
0,1,123.0,33.0,0.211538,0.268293,5,2,0,6,1.345,1,0,0,0,0,0,0,1,0,0,0,2,14,0.25,0.25,0.0,0.467,0.467,0.22082,0.766562,0.255462,0.813,0,1,0,0,2,0.3105,0.0,0.2377,0,-0.0105,1,1,CALL
0,1,123.0,33.0,0.211538,0.268293,5,2,0,6,1.351,1,0,0,0,0,0,0,1,0,0,0,2,14,0.25,0.25,0.0,0.442,0.442,0.162338,0.798701,0.230462,0.813,0,1,0,0,2,0.3105,0.0,0.2377,0,-0.0105,1,1,CALL
0,1,123.0,33.0,0.211538,0.268293,5,2,0,7,1.353,1,0,0,0,0,0,0,1,0,0,0,2,14,0.25,0.25,0.0,0.638,0.638,0.053333,0.906667,0.426462,0.813,0,1,0,0,2,0.3105,0.0,0.2377,0,-0.0105,1,1,CALL
0,1,123.0,33.0,0.211538,0.268293,5,2,0,12,3.54,1,1,1,0,0,0,0,1,0,0,0,2,14,0.25,0.25,0.0,0.7915,0.7915,0.034582,0.965418,0.579962,0.813,0,1,0,0,2,0.3105,0.0,0.2377,0,-0.0105,1,1,RAISE
0,1,123.0,33.0,0.211538,0.268293,5,2,0,12,3.59,1,1,1,0,0,0,0,1,0,0,0,2,14,0.25,0.25,0.0,0.6865,0.6865,0.051429,0.948571,0.474962,0.813,0,1,0,0,2,0.3105,0.0,0.2377,0,-0.0105,1,1,RAISE
1,1,180.0,75.0,0.294118,0.416667,4,3,0,0,0.14,0,0,0,0,1,8,0,0,1,0,0,2,11,0.08,0.0,0.0,0.18075,0.18075,0.993957,0.0,-0.113368,0.5556,0,2,0,0,2,0.3506,0.059,0.322,0,-0.0506,0,0,FOLD
1,1,180.0,75.0,0.294118,0.416667,4,3,0,2,0.43,0,0,0,0,0,0,0,0,1,0,0,2,11,0.08,0.0,0.0,0.10875,0.10875,0.718611,0.268549,-0.185368,0.5556,0,2,0,0,2,0.3506,0.059,0.322,0,-0.0506,0,0,FOLD
1,1,180.0,75.0,0.294118,0.416667,4,3,0,1,0.34,0,0,0,1,0,9,0,0,1,0,0,2,11,0.08,0.0,0.0,0.34275,0.34275,0.519189,0.460786,0.048632,0.5556,0,2,0,0,2,0.3506,0.059,0.322,0,-0.0506,0,0,CALL
1,1,180.0,75.0,0.294118,0.416667,4,3,0,0,0.19,0,0,0,1,1,13,0,0,1,0,0,2,11,0.08,0.0,0.0,0.35475,0.35475,0.930154,0.063497,0.060632,0.5556,0,2,0,0,2,0.3506,0.059,0.322,0,-0.0506,0,0,CALL
1,1,180.0,75.0,0.294118,0.416667,4,3,0,5,1.15,1,0,0,1,0,9,0,0,1,0,0,2,11,0.08,0.0,0.0,0.42725,0.42725,0.374376,0.621563,0.133132,0.5556,0,2,0,0,2,0.3506,0.059,0.322,0,-0.0506,0,0,CALL
1,1,180.0,75.0,0.294118,0.416667,4,3,0,5,1.18,1,0,0,0,0,0,0,0,1,0,0,2,11,0.08,0.0,0.0,0.3285,0.3285,0.253588,0.733871,0.034382,0.5556,0,2,0,0,2,0.3506,0.059,0.322,0,-0.0506,0,0,CALL
1,1,180.0,75.0,0.294118,0.416667,4,3,0,6,1.32,1,0,0,0,0,0,0,0,1,0,0,2,11,0.08,0.0,0.0,0.52225,0.52225,0.11008,0.877245,0.228132,0.5556,0,2,0,0,2,0.3506,0.059,0.322,0,-0.0506,0,0,CALL
1,1,180.0,75.0,0.294118,0.416667,4,3,0,12,3.61,1,1,1,0,0,0,0,0,1,0,0,2,11,0.08,0.0,0.0,0.9075,0.9075,0.0,1.0,0.613382,0.5556,0,2,0,0,2,0.3506,0.059,0.322,0,-0.0506,0,0,RAISE
1,1,180.0,75.0,0.294118,0.416667,4,3,0,12,3.58,1,1,1,0,0,0,0,0,1,0,0,2,11,0.08,0.0,0.0,0.8835,0.8835,0.006245,0.993755,0.589382,0.5556,0,2,0,0,2,0.3506,0.059,0.322,0,-0.0506,0,0,RAISE
2,0,200.0,0.0,0.0,0.0,5,2,0,13,4.06,1,1,1,0,0,0,0,0,1,0,0,5,12,0.42,0.0,0.3,0.99175,0.99175,0.0,0.982507,0.99175,0.5,0,2,1,0,2,0.1935,0.0,0.4032,0,0.1065,0,0,BET
2,0,200.0,0.0,0.0,0.0,5,2,0,1,0.34,0,0,0,0,1,4,0,0,1,0,0,5,12,0.42,0.0,0.3,0.025,0.025,0.834921,0.146032,0.025,0.5,0,2,1,0,2,0.1935,0.0,0.4032,0,0.1065,0,0,CHECK
2,0,200.0,0.0,0.0,0.0,5,2,0,1,0.33,0,0,0,0,0,0,0,0,1,0,0,5,12,0.42,0.0,0.3,0.0035,0.0035,0.899054,0.082019,0.0035,0.5,0,2,1,0,2,0.1935,0.0,0.4032,0,0.1065,0,0,CHECK
2,0,200.0,0.0,0.0,0.0,5,2,0,5,1.18,1,0,0,0,0,0,0,0,1,0,0,5,12,0.42,0.0,0.3,0.251,0.251,0.463977,0.524496,0.251,0.5,0,2,1,0,2,0.1935,0.0,0.4032,0,0.1065,0,0,CHECK
2,0,200.0,0.0,0.0,0.0,5,2,0,6,1.325,1,0,0,0,1,4,0,0,1,0,0,5,12,0.42,0.0,0.3,0.4865,0.4865,0.302469,0.697531,0.4865,0.5,0,2,1,0,2,0.1935,0.0,0.4032,0,0.1065,0,0,BET
2,0,200.0,0.0,0.0,0.0,5,2,0,6,1.329,1,0,0,0,0,0,0,0,1,0,0,5,12,0.42,0.0,0.3,0.4805,0.4805,0.302469,0.691358,0.4805,0.5,0,2,1,0,2,0.1935,0.0,0.4032,0,0.1065,0,0,BET
2,0,200.0,0.0,0.0,0.0,5,2,0,6,1.331,1,0,0,0,0,0,0,0,1,0,0,5,12,0.42,0.0,0.3,0.49925,0.49925,0.285714,0.707937,0.49925,0.5,0,2,1,0,2,0.1935,0.0,0.4032,0,0.1065,0,0,BET
2,0,200.0,0.0,0.0,0.0,5,2,0,7,1.333,1,0,0,0,0,0,0,0,1,0,0,5,12,0.42,0.0,0.3,0.55775,0.55775,0.217252,0.744409,0.55775,0.5,0,2,1,0,2,0.1935,0.0,0.4032,0,0.1065,0,0,BET
2,0,200.0,0.0,0.0,0.0,5,2,0,12,3.53,1,1,1,0,0,0,0,0,1,0,0,5,12,0.42,0.0,0.3,0.881,0.881,0.074074,0.925926,0.881,0.5,0,2,1,0,2,0.1935,0.0,0.4032,0,0.1065,0,0,BET
2,0,200.0,0.0,0.0,0.0,5,2,0,12,3.58,1,1,1,0,0,0,0,0,1,0,0,5,12,0.42,0.0,0.3,0.919,0.919,0.040346,0.959654,0.919,0.5,0,2,1,0,2,0.1935,0.0,0.4032,0,0.1065,0,0,BET
0,1,90.0,33.0,0.268293,0.366667,5,2,0,0,0.16,0,0,0,0,0,0,0,1,0,0,0,2,11,0.25,0.25,0.0,0.07425,0.07425,1.0,0.0,-0.194043,1.1111,0,1,0,0,2,0.3899,0.0231,0.3103,0,-0.0899,0,1,FOLD
0,1,90.0,33.0,0.268293,0.366667,5,2,0,0,0.2,0,0,0,0,0,0,0,1,0,0,0,2,11,0.25,0.25,0.0,0.10375,0.10375,0.960563,0.039437,-0.164543,1.1111,0,1,0,0,2,0.3899,0.0231,0.3103,0,-0.0899,0,1,FOLD
0,1,90.0,33.0,0.268293,0.366667,5,2,0,0,0.19,0,0,0,0,1,4,0,1,0,0,0,2,11,0.25,0.25,0.0,0.20175,0.20175,0.961111,0.038889,-0.066543,1.1111,0,1,0,0,2,0.3899,0.0231,0.3103,0,-0.0899,0,1,FOLD
0,1,90.0,33.0,0.268293,0.366667,5,2,0,1,0.32,0,0,0,1,0,9,0,1,0,0,0,2,11,0.25,0.25,0.0,0.37275,0.37275,0.931429,0.068571,0.104457,1.1111,0,1,0,0,2,0.3899,0.0231,0.3103,0,-0.0899,0,1,CALL
0,1,90.0,33.0,0.268293,0.366667,5,2,0,0,0.17,0,0,0,1,1,13,0,1,0,0,0,2,11,0.25,0.25,0.0,0.4425,0.4425,0.967302,0.016349,0.174207,1.1111,0,1,0,0,2,0.3899,0.0231,0.3103,0,-0.0899,0,1,CALL
0,1,90.0,33.0,0.268293,0.366667,5,2,0,2,0.44,0,0,0,0,0,0,0,1,0,0,0,2,11,0.25,0.25,0.0,0.2485,0.2485,0.578125,0.365625,-0.019793,1.1111,0,1,0,0,2,0.3899,0.0231,0.3103,0,-0.0899,0,1,CALL
0,1,90.0,33.0,0.268293,0.366667,5,2,0,5,1.18,1,0,0,0,0,0,0,1,0,0,0,2,11,0.25,0.25,0.0,0.34475,0.34475,0.33515,0.653951,0.076457,1.1111,0,1,0,0,2,0.3899,0.0231,0.3103,0,-0.0899,0,1,CALL
0,1,90.0,33.0,0.268293,0.366667,5,2,0,6,1.315,1,0,0,0,0,0,0,1,0,0,0,2,11,0.25,0.25,0.0,0.3855,0.3855,0.227273,0.772727,0.117207,1.1111,0,1,0,0,2,0.3899,0.0231,0.3103,0,-0.0899,0,1,CALL
0,1,90.0,33.0,0.268293,0.366667,5,2,0,6,1.32,1,0,0,0,0,0,0,1,0,0,0,2,11,0.25,0.25,0.0,0.4125,0.4125,0.212644,0.781609,0.144207,1.1111,0,1,0,0,2,0.3899,0.0231,0.3103,0,-0.0899,0,1,CALL
0,1,90.0,45.0,0.333333,0.5,3,5,1,0,0.17,0,0,0,0,0,0,0,0,1,0,0,2,13,0.0,0.0,0.0,0.0535,0.0535,0.999567,0.000433,-0.279833,1.1111,0,0,0,1,2,0.3011,0.0,0.2652,1,-0.0011,0,1,FOLD
0,1,90.0,45.0,0.333333,0.5,3,5,1,0,0.22,0,0,0,0,1,4,0,0,1,0,0,2,13,0.0,0.0,0.0,0.223,0.223,0.990875,0.007723,-0.110333,1.1111,0,0,0,1,2,0.3011,0.0,0.2652,1,-0.0011,0,1,FOLD
0,1,90.0,45.0,0.333333,0.5,3,5,1,0,0.2,0,0,0,0,0,0,0,0,1,0,0,2,13,0.0,0.0,0.0,0.1185,0.1185,0.997789,0.001871,-0.214833,1.1111,0,0,0,1,2,0.3011,0.0,0.2652,1,-0.0011,0,1,FOLD
0,1,90.0,45.0,0.333333,0.5,3,5,1,0,0.16,0,0,0,0,0,0,0,0,1,0,0,2,13,0.0,0.0,0.0,0.1145,0.1145,0.999671,0.0,-0.218833,1.1111,0,0,0,1,2,0.3011,0.0,0.2652,1,-0.0011,0,1,FOLD
0,1,90.0,45.0,0.333333,0.5,3,5,1,5,1.19,1,0,0,0,0,0,0,0,1,0,0,2,13,0.0,0.0,0.0,0.248,0.248,0.611828,0.38695,-0.085333,1.1111,0,0,0,1,2,0.3011,0.0,0.2652,1,-0.0011,0,1,FOLD
